id_ligne,cast_id,character,credit_id,gender,id,name,order;
48694,44,Female Tango Dancer (uncredited),532b825ec3a3684b9d0002f5,0,1213241,Sylvia Lewis,13;
48695,46,Messenger on Screen (uncredited),532b8357c3a3684bab000314,2,15992,William Schallert,15;
48696,47,Lady-in-Waiting (uncredited),532b836fc3a3684ba400033f,1,121765,Elaine Stewart,16;
48697,1000,Joe Cross,52fe4885c3a368484e0fcdcd,2,567557,Joe Cross,0;
48698,1003,Phil Riverstone,52fe4885c3a368484e0fcddd,0,567560,Phil Riverstone,1;
48699,1004,Amy Badberg,53160a3392514158a000087f,0,1298586,Amy Badberg,2;
48700,1005,Merv Cross,53160a3d925141588c00089f,0,1298587,Merv Cross,3;
48701,1006,Virginia Cross,53160a4792514158960008b1,0,1298588,Virginia Cross,4;
48702,15,Carmita,52fe4c5ac3a368484e1b3f4b,0,1107486,Liana Mendoza,6;
48703,16,Juanita,52fe4c5ac3a368484e1b3f4f,0,1080246,Jamie Noel,7;
48704,19,Kisha's Mom,52fe4c5ac3a368484e1b3f5b,0,1110105,Robin Thede,10;
48705,20,Thug,52fe4c5ac3a368484e1b3f5f,0,1110108,Bobbie Lee,11;
48706,21,Entity,52fe4c5ac3a368484e1b3f63,2,1110109,Damien Bray,12;
48707,22,Egon,52fe4c5ac3a368484e1b3f67,0,1110110,Joel Kelley Dauten,13;
48708,32,Major Motion Picture Director,54b8cbbb9251411d6a004166,2,16294,Jonathan Demme,21;
48709,37,Chrissy Thomkins,567d805e9251414f63000338,1,93055,Sarah Koskoff,26;
48710,2,Ellie Grimbridge,52fe43a09251416c75017daf,1,66199,Stacey Nelkin,1;
48711,18,Betty Kupfer,52fe43a19251416c75017df5,0,140337,Jadeen Barbor,5;
48712,19,'Little' Buddy Kupfer Jr.,52fe43a19251416c75017df9,0,140338,Brad Schacter,6;
48713,20,Marge Guttman,52fe43a19251416c75017dfd,1,140339,Garn Stephens,7;
48714,23,Harry Grimbridge,52fe43a19251416c75017e09,0,140340,Al Berry,10;
48715,24,Teddy,52fe43a19251416c75017e0d,0,140341,Wendy Wessberg,11;
48716,25,Walter Jones,52fe43a19251416c75017e11,0,140342,Essex Smith,12;
48717,26,Nurse Agnes,52fe43a19251416c75017e15,1,103087,Maidie Norman,13;
48718,27,Sheriff,52fe43a19251416c75017e19,0,140343,John MacBride,14;
48719,33,Willie Challis,58ac6e15c3a36849ea0141a2,2,93151,Joshua John Miller,17;
48720,34,Bella Challis,58ac6e42c3a36849fe0153a4,1,114273,Michelle Walker,18;
48721,35,Secretary,58ac6e7492514158f6013e54,1,157660,Paddi Edwards,19;
48722,36,Silver Shamrock Commercial Announcer (Voice),58ac6eac9251415900015dff,2,11777,Tommy Lee Wallace,20;
48723,37,Red,58ac6edbc3a36849d4012f01,0,1762891,Norman Merrill,21;
48724,3,Dr. Lewis Dixon,52fe430cc3a36847f8036849,2,18647,Bradford Dillman,2;
48725,6,The President,52fe430cc3a36847f8036855,2,8499,William Windom,5;
48726,9,E-2,52fe430cc3a36847f8036861,0,16089,Jason Evers,8;
48727,11,Homer Bannon,52fe44a7c3a368484e02f37d,2,19550,Melvyn Douglas,1;
48728,13,Lon 'Lonnie' Bannon,52fe44a7c3a368484e02f385,2,30511,Brandon De Wilde,3;
48729,14,Mr. Burris,52fe44a7c3a368484e02f389,2,13786,Whit Bissell,4;
48730,15,Jesse,52fe44a7c3a368484e02f38d,0,13787,Crahan Denton,5;
48731,16,Hermy,52fe44a7c3a368484e02f391,2,8331,John Ashley,6;
48732,17,Jose,52fe44a7c3a368484e02f395,2,3014,Val Avery,7;
48733,18,Joe Scanlon,52fe44a7c3a368484e02f399,0,26358,George O. Petrie,8;
48734,19,Truman Peters,52fe44a7c3a368484e02f39d,2,94779,Curt Conway,9;
48735,20,Mr. Thompson,52fe44a7c3a368484e02f3a1,0,31353,Sheldon Allman,10;
48736,21,Mr. Larker,52fe44a7c3a368484e02f3a5,2,116565,Pitt Herbert,11;
48737,22,Mr. Kirby,52fe44a7c3a368484e02f3a9,0,1092234,Carl Low,12;
48738,23,Rodeo Announcer Frank,52fe44a7c3a368484e02f3ad,0,215708,Robert Hinkle,13;
48739,24,Charlie Tucker,52fe44a7c3a368484e02f3b1,2,153706,Don Kennedy,14;
48740,25,Myra,52fe44a7c3a368484e02f3b5,1,151667,Sharyn Hillyer,15;
48741,26,Lily Peters,52fe44a7c3a368484e02f3b9,1,89163,Yvette Vickers,16;
48742,3,Dapper Guy,52fe4c649251416c75119153,0,1174141,David Terrell,1;
48743,4,Disc Jockey,52fe4c649251416c75119157,0,1174142,David Jason Perez,2;
48744,5,Angry Light-Skinned Girl,52fe4c649251416c7511915b,0,1174143,Justine Herron,3;
48745,7,Plastic Cup Boyz,5376e9c20e0a261422001397,0,1320506,Harry Ratchford,5;
48746,9,Plastic Cup Boyz,5376e9d80e0a26141c001358,0,1320508,Joey Wells,7;
48747,6,Bob Pigeon,52fe4247c3a36847f8011d01,2,6385,William Richert,3;
48748,7,Gary,52fe4247c3a36847f8011d05,2,6386,Rodney Harvey,4;
48749,17,Carmella,52fe4247c3a36847f8011d3f,1,6405,Chiara Caselli,5;
48750,19,Jack Favor,52fe4247c3a36847f8011d47,2,6466,Tom Troupe,7;
48751,21,Digger,52fe4247c3a36847f8011d51,0,53361,Michael Parker,8;
48752,22,Denise,52fe4247c3a36847f8011d55,0,188589,Jessie Thomas,9;
48753,25,Jane Lightwork,52fe4247c3a36847f8011d61,0,1048023,Sally Curtice,12;
48754,8,Kelly,52fe423ec3a36847f800f3e1,1,5373,Trisha LaFache,15;
48755,3,Restaurant Manager,52fe423ec3a36847f800f3cd,2,5369,George C. Wolfe,17;
48756,5,Young Hollywood Guy,52fe423ec3a36847f800f3d5,0,5371,Gary Gilbert,19;
48757,47,Neurology Receptionist,5935652b9251417dd4036fa4,0,1533076,Yvette Mercedes,25;
48758,50,Handi-World Cashier,593566a4c3a36859b303569a,1,1828875,Soara-Joye Ross,27;
48759,53,Peeping Tom,59356b0ec3a36859de034eae,2,1639440,Seth Michael May,29;
48760,2,Busboy,52fe423ec3a36847f800f3c9,2,5368,Kenneth Graymez,30;
48761,54,Teen in Hallway,5952b060c3a368352600c86f,0,1840207,Ryan B. Moschetti,31;
48762,55,Hooker,5952b0619251412ac70280c8,0,1840208,Tracey Antosiweicz,32;
48763,56,Arthur-the-Dog,5952b0619251412ac70280cd,0,1840209,Ice,33;
48764,57,Masturbating Dog,5952b061c3a368352600c874,0,1840210,Magoo,34;
48765,58,Herself - News 12 New Jersey News Anchor (voice) (archive footage),5952b062c3a368352600c879,0,1840211,Janine Strafaci,35;
48766,59,Himself - News 12 New Jersey News Anchor (archive footage),5952b062c3a36834e500e422,0,1840212,Kurt Siegelin,36;
48767,5,Wife on Train,52fe4214c3a36847f80023e9,1,571,Andrea Eckert,2;
48768,6,Husband on Train,52fe4214c3a36847f80023ed,0,572,Hanno Pöschl,3;
48769,7,Guy on Bridge,52fe4214c3a36847f80023f1,2,573,Karl Bruckschwaiger,4;
48770,8,Guy on Bridge,52fe4214c3a36847f80023f5,0,574,Tex Rubinowitz,5;
48771,28,Palm Reader,52fe4214c3a36847f8002457,1,146859,Erni Mangold,6;
48772,21,Street Poet,52fe4214c3a36847f8002437,0,3735,Dominik Castell,7;
48773,24,Bartender,52fe4214c3a36847f8002443,0,3738,Haymon Maria Buttinger,8;
48774,23,Guitar Player in Club,52fe4214c3a36847f800243f,0,3737,Harold Waiglein,9;
48775,22,Belly Dancer,52fe4214c3a36847f800243b,0,3736,Bilge Jeschim,10;
48776,25,Percussionist,52fe4214c3a36847f8002447,0,3739,Kurti,11;
48777,15,Cafe Patron,52fe4214c3a36847f8002417,2,3722,Hans Weingartner,12;
48778,29,Cafe Patron,52fe4214c3a36847f800245b,0,1265413,Liese Lyon,13;
48779,30,Cafe Patron,52fe4214c3a36847f800245f,0,1265414,Peter Ily Huemer,14;
48780,31,Cafe Patron,52fe4214c3a36847f8002463,0,1265415,Otto Reiter,15;
48781,32,Cafe Patron,52fe4214c3a36847f8002467,0,1265416,Hubert Fabian Kulterer,16;
48782,33,Cafe Patron,52fe4214c3a36847f800246b,0,1265417,Branko Andric,17;
48783,34,Cafe Patron,52fe4214c3a36847f800246f,0,1265418,Constanze Schweiger,18;
48784,36,Cafe Patron,52fe4214c3a36847f8002477,0,1265419,Alexandra Seibel,20;
48785,37,Cafe Patron,52fe4214c3a36847f800247b,0,1265420,Georg Schöllhammer,21;
48786,38,Cafe Patron,52fe4214c3a36847f800247f,0,1265421,Christian Ankowitsch,22;
48787,39,Cafe Patron,52fe4214c3a36847f8002483,0,1265422,Wilbirg Reiter,23;
48788,40,Musician on Boat,52fe4214c3a36847f8002487,0,1265423,Barbara Klebel,24;
48789,41,Musician on Boat,52fe4214c3a36847f800248b,0,1265424,Wolfgang Staribacher,25;
48790,42,Harpsichord Player,52fe4214c3a36847f800248f,0,1265425,Wolfgang Glüxam,26;
48791,2,Dr. Paul Lacasse,52fe47cac3a36847f81486ff,2,32885,Michel Côté,1;
48792,3,Jeanne Marcoux,52fe47cac3a36847f8148703,1,946252,Catherine Florent,2;
48793,4,Père Lemay,52fe47cac3a36847f8148707,0,79618,Albert Millaire,3;
48794,5,Charles Monette,52fe47cac3a36847f814870b,0,1152739,Jean L'Italien,4;
48795,6,Patrick Michaud,52fe47cac3a36847f814870f,0,1152740,Jacques Lavallée,5;
48796,7,Père Boudreault,52fe47cac3a36847f8148713,0,94884,Jean Pierre Bergeron,6;
48797,9,Louis Archambault,52fe47cac3a36847f814871b,2,123921,Normand D'Amour,8;
48798,10,Madame Hénault,52fe47cac3a36847f814871f,0,1152741,Frédérique Collin,9;
48799,11,Infirmière Nicole,52fe47cac3a36847f8148723,0,1152726,Annette Garant,10;
48800,12,Claudette Roy,52fe47cac3a36847f8148727,0,936312,Christine Foley,11;
48801,13,Jeune Père Lemay,52fe47cac3a36847f814872b,0,1152742,Alexis Bélec,12;
48802,15,Steve,52fe47cac3a36847f8148733,0,1152743,Guy 'Borza' Boutet,14;
48803,28,Nurse,599e6280c3a36859ed0075ca,1,1024249,Nathalie Cavezzali,15;
48804,8,Black-Eyed Nurse,52fe44d3c3a368484e0390ad,1,16860,Miranda July,6;
48805,4,Vivian Shing,52fe47cf9251416c750a62d9,1,84462,Lynn Chen,2;
48806,5,Chanu Ahmed,52fe440ac3a368484e00c1cb,2,93290,Satish Kaushik,1;
48807,7,Rukshana 'Shahna' Ahmed,52fe440ac3a368484e00c1d3,0,93292,Naeema Begum,3;
48808,8,Bibi Ahmed,52fe440ac3a368484e00c1d7,0,93293,Lana Rahman,4;
48809,21,Robot,52fe48ec9251416c9109cb49,0,1094159,Rachael Ma,9;
48810,28,Reception Guest,52fe48ec9251416c9109cb6b,0,1145459,Jesse Newman,12;
48811,31,Additional Robot,52fe48ec9251416c9109cb77,0,1168927,Dana Morgan,14;
48812,17,Patsy,52fe420fc3a36847f8000d69,0,2322,Kenya Jo Kennedy,9;
48813,18,Camille Martínez,52fe420fc3a36847f8000d6d,0,2323,Camille Martinez,10;
48814,17,Ricky Mehlinger,52fe4bc49251416c910e4fd1,0,198855,Masam Holden,4;
48815,18,Tara Thompson,52fe4bc49251416c910e4fd5,0,1178797,Nicci Faires,11;
48816,32,Bethany Marks,53c9f76c0e0a264750000f3e,0,1343524,Ava London,12;
48817,35,Erik Wolff,53c9f80a0e0a264742000f61,2,1343527,Levi Miller,14;
48818,36,Cody,53c9f85b0e0a26473c000eeb,0,1343528,Logan Mack,17;
48819,38,Shane Finecky,53c9f8b10e0a264750000f85,0,1343532,Christopher Nathan Miller,19;
48820,39,Bartender,53c9f8e00e0a26473c000f0b,0,1343536,Troy Willis,20;
48821,41,Roberta,53c9f9350e0a26473c000f22,1,1343541,Whitney Christopher King,21;
48822,42,Customer,53c9f9470e0a26473f000faf,2,1343542,Wayne Dean,22;
48823,49,Additional Voices (voice),545f13e8c3a3682c78000108,0,1005324,Doug Haley,23;
48824,44,Additional Voices (voice),53c9f98b0e0a264742000fb3,0,1343544,Keith Silverstein,24;
48825,46,Additional Voices (voice),53c9f9ae0e0a264745000f76,0,1343547,Dina Sherman,26;
48826,4,Himself,52fe452e9251416c7504e579,0,74087,Jose Luis De Jesus Miranda,1;
48827,5,Himself,52fe452e9251416c7504e57d,0,74088,Andrew Newberg,2;
48828,6,Himself,52fe452e9251416c7504e581,2,74089,Steve Burg,3;
48829,7,Himself,52fe452e9251416c7504e585,0,191441,Tal Bachman,4;
48830,8,Himself,52fe452e9251416c7504e589,0,554096,Jonathan Boulden,5;
48831,9,Himself,52fe452e9251416c7504e58d,0,554097,Francis Collins,6;
48832,10,Himself,52fe452e9251416c7504e591,0,554098,George Coyne,7;
48833,11,Himself,52fe452e9251416c7504e595,0,554099,Benjamin Creme,8;
48834,12,Himself,52fe452e9251416c7504e599,0,554100,Jeremiah Cummings,9;
48835,13,Herself,52fe452e9251416c7504e59d,0,554101,Fatima Elatik,10;
48836,14,Himself,52fe452e9251416c7504e5a1,0,554102,Yahuda Etzion,11;
48837,15,Himself,52fe452e9251416c7504e5a5,0,554103,Reginald Foster,12;
48838,16,Himself,52fe452e9251416c7504e5a9,0,554104,Mohamed Junas Gaffar,13;
48839,18,Himself (archive footage),52fe452e9251416c7504e5b1,0,132169,Ted Haggard,15;
48840,3,Himself / narrator,52fe45759251416c75057305,2,74600,Joshua Tickell,0;
48841,4,Herself - Senator - California,52fe45759251416c75057309,1,191182,Barbara Boxer,1;
48842,7,Candace,52fe4710c3a36847f8121647,1,74288,Andrea Bowen,6;
48843,11,Coakley,5469b87ceaeb816b58002a94,0,1386223,Rudy Levarity,7;
48844,12,Decker,5469b895eaeb810d77000333,0,1267610,Joey Jameka,8;
48845,13,Cornelia,5469b8a422136e68cf002bff,0,1386225,Vivica Watkins,9;
48846,14,Principal McGowan,5469b8baeaeb810d77000336,0,1215943,Greg Lee,10;
48847,16,Tourist at Bar,5469b8dd22136e284f000a89,0,1386226,Robert Keskemety,12;
48848,18,Village Boy,5469b8fe22136e68cc002c66,0,1386227,Jahmaal McIntyre,14;
48849,19,Shelby,5469b91322136e68d5002a7a,0,1386228,Christopher Herrod,15;
48850,21,Tourist at Bar,570805fc9251414f46000052,0,1602800,Marshall Thompson,17;
48851,4,Himself,52fe4590c3a36847f80ce653,0,123992,Rocky Mayor Anderson,0;
48852,5,Himself,52fe4590c3a36847f80ce657,0,123993,Matt Aune,1;
48853,6,Himself,52fe4590c3a36847f80ce65b,0,123994,Tyler Barrick,2;
48854,7,Himself,52fe4590c3a36847f80ce65f,0,123995,Bruce Barton,3;
48855,8,Herself,52fe4590c3a36847f80ce663,0,123996,Melissa Bird,4;
48856,9,Narrator,52fe4590c3a36847f80ce667,2,123997,Dustin Lance Black,5;
48857,2,Granger Woodruff,52fe471a9251416c7508ddd5,2,57171,Jesse Metcalfe,0;
48858,4,Charlie Hendricks,5829ed7f9251417b1a03b112,2,82695,Austin Basis,1;
48859,6,Mike,5829ed96c3a368360b03e812,0,562190,Michael Chen,3;
48860,7,Ula,5829eda3c3a368038102e70c,0,1708694,Nouva Monika Wahlgren,4;
48861,9,New York Waiter,5829edb9c3a368235800382a,0,1490521,Harry Key,6;
48862,3,Priya R. Sethi,52fe471a9251416c7508ddd9,1,145628,Shriya Saran,7;
48863,10,Zia,5829edd89251417b1a03b13a,1,110198,Tara Sharma,8;
48864,11,Manju R. Sethi,5829ede2c3a368623f015fb8,0,85734,Sushmita Mukherjee,9;
48865,12,Govinda R. Sethi,5829edf09251417b23038f28,0,1708695,Jai Thade,10;
48866,13,Aunt Pimmi,5829edfd9251417b1d0397cd,1,150013,Kiran Juneja,11;
48867,14,Priya's Aunt #2,5829ee089251417b1a03b159,0,1607558,Suhita Thatte,12;
48868,16,Miss Prasad,5829ee1cc3a368038102e746,0,113695,Avantika Akerkar,14;
48869,17,Aditya,5829ee25c3a368360603ca61,0,1708696,Neel Tolani,15;
48870,11,Gretchen,52fe430dc3a36847f8036e9d,1,28361,Anna Loos,2;
48871,12,Ludwig,52fe430dc3a36847f8036ea1,0,36863,Oliver Wnuk,3;
48872,14,Phil,52fe430dc3a36847f8036ea9,0,36864,Holger Speckhahn,5;
48873,15,Prof. Grombek,52fe430dc3a36847f8036ead,0,26602,Traugott Buhre,6;
48874,17,Franz,52fe430dc3a36847f8036eb5,0,19913,Andreas Günther,8;
48875,18,Gabi,52fe430dc3a36847f8036eb9,1,36865,Antonia Holfelder,9;
48876,19,Dr. Henning,52fe430dc3a36847f8036ebd,0,5266,Rüdiger Vogler,10;
48877,20,Frau Henning,52fe430dc3a36847f8036ec1,1,36866,Barbara Magdalena Ahren,11;
48878,21,Paulas Großvater,52fe430dc3a36847f8036ec5,0,36712,Werner Dissel,12;
48879,23,Professor in München,52fe430dc3a36847f8036ecd,2,36867,Thomas Meinhardt,14;
48880,24,Bernie,52fe430dc3a36847f8036ed1,0,34302,Christoph Hagen Dittmann,15;
48881,3,Memo,52fe43f8c3a368484e00891b,2,91251,Luis Fernando Peña,2;
48882,15,Mr. Range,52fe46b0c3a36847f810cd1f,0,932102,Don Mac,9;
48883,18,Cop,52fe46b0c3a36847f810cd2b,2,968692,Gerardo Davila,12;
48884,31,Teenage Frank,5413ad67c3a3687db2000843,0,1363393,Connor Day,15;
48885,39,Passenger Teen,5413aece0e0a2619a40008c3,0,1033470,James Lentzsch,23;
48886,40,Driving Teen,5413aeed0e0a26199b000844,2,110183,Nate Rubin,24;
48887,45,Chicken,5413af950e0a26198f0008da,0,1363396,Mario Jiminez Jr.,29;
48888,46,Transvestite,5413afa2c3a3687db9000928,0,1363397,Jonathan Winkler,30;
48889,47,Sarah's Sister,5413afbc0e0a2619830008ed,1,1352105,Mollie Milligan,31;
48890,49,Line Butter,5413afde0e0a2619920008e3,2,98653,Valentine Miele,33;
48891,51,Waitress,5413b01d0e0a2619920008f3,0,1270862,Darcel White Moreno,35;
48892,53,Libby's Friend,5413b0600e0a2619a1000888,0,1363399,Lindsey Soileau,37;
48893,54,Christian,5413b0780e0a2619a4000931,0,558904,Brandon Belknap,38;
48894,58,Thug Jumped On By Boltie,5413b0f80e0a261983000945,0,1363400,Mark Dealessandro,42;
48895,60,Thug #1,5413b17bc3a3687dae0008ef,0,1207723,Dominick LaBanca,44;
48896,61,Thug Missing Arms,5413b18dc3a3687dc1000909,2,1363404,John W. Lawson,45;
48897,3,Sally,52fe4949c3a368484e123dbd,1,305275,Rolanda Watts,2;
48898,9,Mama,58085c429251410fe30047bb,0,190304,Paris Tanaka,6;
48899,10,Hunt,58085c56c3a36874ea00404e,0,94149,Ron Roggé,7;
48900,5,Julia,545a8c250e0a263f4d0008f5,0,1382112,Jessica Cook,1;
48901,7,Flora,545a8c61c3a36825f500099f,0,1382114,Cecilia Pillado,5;
48902,8,Mrs. Markham,545a8c850e0a263f500009f4,1,1382115,Kathleen Renish,6;
48903,12,Gweneth,55cfd52ac3a3681bf00052f1,1,42879,Florentine Lahme,7;
48904,43,Mrs. Perch,57e05414c3a3680c1f005ef6,0,1682218,Eve Slatner,8;
48905,44,Larry,57e05495c3a36808ec015396,0,1682221,Daniele Rizzo,9;
48906,45,Doc Withney,57e05566c3a3681e150008ab,0,1682229,Tony de Maeyer,10;
48907,46,Gardener 1,57e055ffc3a3681e150008f2,0,1682234,Benedikt Bothe,11;
48908,47,Gardener 2,57e0567ac3a3684dd700800e,0,1682236,Tommy Kreiselmaier,12;
48909,48,Firefighter,57e0570e9251415968000a58,0,1290942,Benni Diez,13;
48910,11,Lorna,5696dc0192514154c60002b0,1,39117,Meg Tilly,3;
48911,16,Jade,56ad1e85c3a3681c54006d4b,0,1570331,Morgan Bedard,8;
48912,17,Jackson,56ad1e859251417e1a0067ab,0,1570332,Corey Pascall,9;
48913,18,Anha,56ad1e86c3a3681c31006c08,0,1240336,Lili Francks,10;
48914,19,Trish,56ad1e869251417c98002ca1,0,1567038,Marie-Josee Dionne,11;
48915,20,Donna,56ad1e869251417e22006c30,1,87573,Jessica Greco,12;
48916,21,Funzone Ape #2,56ad1e87c3a3681c31006c0a,0,1447892,Kevin Hoffman,13;
48917,22,Fat Man,56ad1e87c3a3681c5c007092,0,1570333,Chad Gibbons,14;
48918,23,Addict,56ad1e87c3a3681c3b006f1d,0,1570334,Spider Allen,15;
48919,24,Dive Bar Biker,56ad1e87c3a3681c340064d2,0,1570335,Wayne St-George,16;
48920,25,Waitress,56ad1e889251410e8f006708,0,1570336,Megan Dawson,17;
48921,26,Masked Kidnapper,56ad1e88c3a3681c370063c0,0,1567041,John MacRae,18;
48922,8,Slater - young,5809d3c79251417363000c95,2,1657172,Jack Ryan,4;
48923,4,Secretary of Defense,52fe4481c3a36847f809a185,0,52793,Anthony 'Citric' Campos,4;
48924,6,Prosecutor,52fe4481c3a36847f809a18d,0,52795,Sonny Castillo,6;
48925,7,Bailiff,52fe4481c3a36847f809a191,0,52796,Kevin McAfee,7;
48926,9,Hospital Technician,52fe4481c3a36847f809a199,2,52798,Christopher Ryan,10;
48927,11,Cop #1,52fe4481c3a36847f809a1a1,0,52799,Heath Jones,12;
48928,12,Horny Guy,52fe4481c3a36847f809a1a5,0,52800,Eli Muñoz,13;
48929,15,Trashy Guy,52fe4481c3a36847f809a1b1,0,52802,Ryan Ransdell,16;
48930,26,Slutty Girl,5441b5c0c3a3683e01000779,0,1375020,Melissa Sweet,17;
48931,27,New Slutty Girl,5441b5d50e0a26634d00076b,0,1375021,Valerie Posas,18;
48932,28,Trashy Teen Jock,5441b5e20e0a266333000801,0,1375022,Wes Davis,19;
48933,30,Officer,5441b606c3a3683e0e00078d,0,1375023,Mark Tuner,21;
48934,31,Main Character (Ow! My Balls! Guy),5441b621c3a3683df20007b5,0,1375024,Kevin Klee,22;
48935,32,Additional Officer,5441b642c3a3683e050007db,0,1375025,John Dodson,23;
48936,33,Counter Woman,5441b650c3a3683e0b0007bf,0,1375026,Melissa Espinales,24;
48937,34,Doctor in Waiting Room,5441b679c3a3683e0b0007ca,0,1375027,Joseph Cheatham,25;
48938,35,Prison Guard #1 / Costco Greeter,5441b68fc3a3683df7000739,0,1375028,Jason Schaefer,26;
48939,36,Prison Guard #2,5441b69fc3a3683e08000761,0,1375029,Richard Reeder,27;
48940,37,Prison Guard #3,5441b6a9c3a3683dfb000794,0,1375030,Lawrence Castillo,28;
48941,40,Congressman #1,5441b708c3a3683e0e0007ba,0,1375031,Christopher M. Campos,31;
48942,41,Congressman #2,5441b7140e0a26633d00085f,0,1375032,Roman Ramos,32;
48943,43,Upgrayedd,5441b79b0e0a26633d000878,0,1087617,Scarface,34;
48944,46,Female Newscaster,5441b808c3a3683e080007ac,0,1375033,Melissa Dawn,38;
48945,47,Male Newscaster,5441b814c3a3683df7000798,0,1375034,Derek Southers,39;
48946,51,Cop at Government Center,5441b906c3a3683dfb000801,0,1375036,Jason Konopisos,43;
48947,53,Control Room Director,5441b94dc3a3683e0b00084b,0,1375037,Daniel Smith,45;
48948,55,Trapped Man,5441b9a20e0a26633d0008e7,0,1375038,Lonnie Nelson,47;
48949,56,Secretary of Education,5441b9b1c3a3683e0b000858,0,1375039,Danny Cochran,48;
48950,57,Secret Service Thug #2,5441b9cd0e0a26633a00083e,0,1375040,Marcos Martinez Rios,49;
48951,58,Narrator,5441b9d90e0a2663330008b0,0,1375041,Earl Mann,50;
48952,59,Charles Chaplin (uncredited),56a68ebac3a36819cb000695,0,589305,Evan Miller,52;
48953,22,Reggie Kray,55e417b1c3a36841940035e3,0,1471194,Kevin Leslie,0;
48954,23,Ronnie Kray,55e418c9c3a368418e00309a,0,1502429,Simon Cotton,1;
48955,24,Dickie,55e419ae92514137e9003459,0,1502430,Phil Dunster,2;
48956,26,Teddy,55e41add92514137e00034ec,0,1502454,Dan Parr,5;
48957,27,Lisa Prescott,55e41bb392514137d70035de,0,1502455,Alexa Morden,6;
48958,28,Sergio,55e41ca3c3a3684197003772,2,1502456,Philip Prajoux,7;
48959,30,Carol,55e41ce092514137e9003506,0,1502457,Helen Millar,9;
48960,31,Charlie Richardson,55e41dcc92514137e0003571,0,1502459,James Hepburn,10;
48961,32,Tommy,55e41de692514137ec003682,0,1112035,Richard Goss,11;
48962,33,Pub Customer,55e4223a92514137dd003643,0,1495604,Mariola Jaworska,12;
48963,34,Violet Kray,58b025a1c3a3682cd000bb43,1,135174,Nicola Stapleton,13;
48964,1,Shaun,52fe44879251416c75038025,2,70517,Thomas Turgoose,0;
48965,22,Gadget,52fe44879251416c7503808f,2,225611,Andrew Ellis,7;
48966,32,Smell,5877ff62c3a36850e900be98,1,1252524,Rosamund Hanson,9;
48967,31,Kes,57616fbc925141401400008a,0,203177,Kieran Hardcastle,10;
48968,25,Harvey,57616f41925141400e000079,2,126171,Michael Socha,11;
48969,28,Trev,57616f829251414020000096,0,1252520,Danielle Watson,14;
48970,29,Kelly,57616f93c3a3680fcb0000a1,1,225612,Chanel Cresswell,15;
48971,33,Trudy,5878e6e89251417853007993,1,1252521,Hannah Walters,17;
48972,1,Carrie,52fe4b899251416c7510623f,1,1084848,Bianca Bree,0;
48973,47,Michael,597e39959251415d7801defb,2,323331,Sean Brosnan,1;
48974,7,Robin,52fe4b899251416c75106257,0,1017259,Simon Phillips,3;
48975,17,Kenny,53808e1ec3a368737d0005d7,0,203160,Peter Barrett,5;
48976,21,Neff,53808e9fc3a36805a1004f92,0,1252526,Perry Fitzpatrick,9;
48977,23,Bouncer,538090240e0a2624c7007949,0,1323680,Robert Stone,11;
48978,26,Dana,57f8f7aa925141223200242f,0,1691342,Maya Grant,12;
48979,27,Vincent,57f8f85f925141234a002565,0,1189477,Jazz Lintott,13;
48980,29,Young girl,57f8f901925141234a0025c9,0,1691344,Amelia Linney,15;
48981,31,Matilda,57f8fa34c3a368311a004fbc,0,75068,Emma Buckley,17;
48982,32,Matilda's Boyfriend,57f8fb32c3a36850d80024da,0,1367448,Adam Dakin,18;
48983,33,Salma,57f8fb5ec3a36850a40027ec,0,1691356,Emilyne Mondo,19;
48984,35,Andy,57f8fc3b925141236d0026d2,0,1691358,Daniel Bowker,21;
48985,37,Skateboarder,57f8fd7192514122320026ff,0,1691361,Joseph Maudsley,23;
48986,38,Ray,57f8fe05c3a3682e7c005b2d,0,1691362,James Barnes,24;
48987,39,Skateboard Cameraman,57f8fe89c3a3684f180027bd,0,1364952,Karl Poyzer,25;
48988,40,Young Girls's Father,57f8fec2c3a3684eca002533,0,1691363,Will Jasper,26;
48989,41,Young Girl's Mother,57f8ff47925141237b002716,0,1191177,Patricia Rybarczyk,27;
48990,42,Jerry,57f9007bc3a36850d8002736,0,1691364,Martyn Chalk,28;
48991,43,Horrace,57f900dec3a36850a4002a88,0,1691365,Dick Gere,29;
48992,44,Dean,57f90183c3a3684f18002910,0,1691371,James Merry,30;
48993,45,Night Club Reveller,57f902139251412387002826,0,1417085,Tom Raven,31;
48994,46,Nightclub Dancer,57f90253c3a3684eca0026d1,0,118154,Jason Toon,32;
48995,2,Steve Elliott,52fe4650c3a36847f80f8347,2,105636,Red Skelton,0;
48996,11,George Adams,52fe4650c3a36847f80f837b,2,8727,Basil Rathbone,2;
48997,12,Professor Willis Evans,52fe4650c3a36847f80f837f,2,34287,Bill Goodwin,3;
48998,13,Jean Allenwood,52fe4650c3a36847f80f8383,0,120549,Jean Porter,4;
48999,14,Dean Clinton,52fe4650c3a36847f80f8387,1,88461,Nana Bryant,5;
49000,16,Carlos Ramírez,52fe4650c3a36847f80f838b,0,1061273,Carlos Ramírez,6;
49001,17,Ethel Smith - Music Teacher,52fe4650c3a36847f80f838f,1,990584,Ethel Smith,7;
